ID,GX,GY,Species,Tag,PrevStatus,PrevIDqual,PrevHt,Cell,PrevComments,StandID,Plot,PrevYear
147003503,22,30,TSME,TSHE_28,6,G,,C7,"plant missing, presumed dead",FOREG_22,147,2020
147003504,21,36,TSHE,TSH3_29,6,G,,C7,"plant missing, presumed dead",FOREG_22,147,2020
147003505,22,33,PSME,PSME_3,6,S,,C7,"plant missing, presumed dead",FOREG_22,147,2021
147003506,2,28,TSME,TSHE_30,6,G,,A8,"plant missing, presumed dead",FOREG_22,147,2020
147003507,8,65,TSHE,TSHE_31,6,G,,A4,"plant missing, presumed dead",FOREG_22,147,2020
147003508,15,25,VAME,45177,1,S,111,B8,NO LEAVES,FOREG_22,147,2023
147003509,52,59,VAME,37589,1,S,140,F5,,FOREG_22,147,2023
147003510,49,9,PSME,PSME_4,6,S,,E10,"plant missing, presumed dead",FOREG_22,147,2021
147003511,43,18,PSME,PSME_5,6,S,,E9,"no entry in 2023, assumed dead",FOREG_22,147,2023
148003512,60,55,ABAM,37682,1,S,70,F5,,FOREG_22,148,2023
148003513,0,44,TSHE,TSHE_01,6,G,,A6,"plant missing, presumed dead",FOREG_22,148,2020
148003514,59,19,PSME,PSME_01,6,S,,F9,"plant missing, presumed dead",FOREG_22,148,2020
148003515,66,18,PSME,PSME_02,6,S,,G9,"plant missing, presumed dead",FOREG_22,148,2020
148003516,86,11,TSHE,TSHE_02,6,G,,I9,"plant missing, presumed dead",FOREG_22,148,2020
148003517,69,3,PSME,PSME_03,6,S,,G10,"plant missing, presumed dead",FOREG_22,148,2020
148003518,97,4,PSME,PSME_04,6,S,,J4,"plant missing, presumed dead",FOREG_22,148,2020
148003519,98,32,PSME,PSME_05,6,S,,J7,"plant missing, presumed dead",FOREG_22,148,2020
148003520,76,29,TSHE,TSHE_03,6,G,,H8,"plant missing, presumed dead",FOREG_22,148,2020
148003521,88,31,PSME,PSME_06,6,S,,I7,"plant missing, presumed dead",FOREG_22,148,2020
148003522,81,51,PSME,PSME_07,6,S,,I5,"plant missing, presumed dead",FOREG_22,148,2020
148003523,79,60,PSME,PSME_08,6,S,,H4,"plant missing, presumed dead",FOREG_22,148,2020
148003524,89,67,PSME,PSME_09,6,S,,I4,"plant missing, presumed dead",FOREG_22,148,2020
148003525,94,78,TSHE,TSHE_04,6,S,,J3,"plant missing, presumed dead",FOREG_22,148,2020
148003526,83,70,TSHE,TSHE_05,6,G,,I3,"plant missing, presumed dead",FOREG_22,148,2020
148003527,97,97,TSHE,TSHE_06,6,G,,J1,"plant missing, presumed dead",FOREG_22,148,2020
148003528,36,82,TSHE,TSHE_07,6,G,,D2,"plant missing, presumed dead",FOREG_22,148,2020
148003529,33,89,TSHE,TSHE_08,6,G,,D2,"plant missing, presumed dead",FOREG_22,148,2020
148003530,11,99,PSME,PSME_10,6,S,,B1,"plant missing, presumed dead",FOREG_22,148,2020
148003531,6,89,PSME,PSME_11,6,S,,B2,"plant missing, presumed dead",FOREG_22,148,2020
148003532,28,65,PSME,PSME_12,6,S,,C4,"plant missing, presumed dead",FOREG_22,148,2020
148003533,57,11,ABAM,ABAM_1,6,S,,F9,"no entry in 2023, assumed dead",FOREG_22,148,2023
148003534,81,13,ABAM,ABAM_2,6,S,,I9,"no entry in 2023, assumed dead",FOREG_22,148,2023
148003535,37,23,PSME,PSME_13,6,S,,D8,"no entry in 2023, assumed dead",FOREG_22,148,2023
148003536,2,37,PSME,PSME_14,6,S,,A7,"no entry in 2023, assumed dead",FOREG_22,148,2023
148003537,8,68,TSHE,TSHE_9,6,S,,A4,"no entry in 2023, assumed dead",FOREG_22,148,2023
148008643,15,80,ABAM,ABAM2301,2,,25,B3,TS,FOREG_22,148,2023
149003538,96,4,ABAM,37545,1,S,202,J10,,FOREG_22,149,2023
149003539,52,19,PSME,PSME_01,6,S,,F9,"plant missing, presumed dead",FOREG_22,149,2020
149003540,47,31,PSME,PSME_02,6,S,,E7,"plant missing, presumed dead",FOREG_22,149,2020
149003541,53,48,PSME,PSME_03,6,S,,F6,"plant missing, presumed dead",FOREG_22,149,2020
149003542,39,22,TSHE,TSHE_01,6,G,,D8,"plant missing, presumed dead",FOREG_22,149,2020
149003543,5,55,PSME,PSME_04,6,S,,A5,"plant missing, presumed dead",FOREG_22,149,2020
149003544,12,67,PSME,PSME_05,6,S,,B4,"plant missing, presumed dead",FOREG_22,149,2020
149003545,6,71,PSME,PSME_06,6,S,,A3,"plant missing, presumed dead",FOREG_22,149,2020
149003546,5,88,PSME,PSME_07,6,S,,A2,"plant missing, presumed dead",FOREG_22,149,2020
149003547,7,95,PSME,PSME_08,6,S,,A7,"plant missing, presumed dead",FOREG_22,149,2020
149003548,22,98,PSME,PSME_09,6,S,,C1,"plant missing, presumed dead",FOREG_22,149,2020
149003549,22,89,TSHE,TSHE_02,6,G,,C2,"plant missing, presumed dead",FOREG_22,149,2020
149003550,27,95,PSME,PSME_10,6,S,,C1,"plant missing, presumed dead",FOREG_22,149,2021
149003551,42,83,TSHE,TSHE_02,6,G,,E2,"plant missing, presumed dead",FOREG_22,149,2020
149003552,46,99,PSME,PSME_11,6,S,,E1,"plant missing, presumed dead",FOREG_22,149,2020
149003553,61,89,PSME,PSME_12,6,S,,G2,"plant missing, presumed dead",FOREG_22,149,2020
149003554,56,88,TSHE,TSHE_04,6,G,,F2,"plant missing, presumed dead",FOREG_22,149,2020
149003555,76,91,PSME,PSME_13,6,S,,H1,"plant missing, presumed dead",FOREG_22,149,2020
149003556,78,88,PSME,PSME_14,6,S,,H2,"plant missing, presumed dead",FOREG_22,149,2020
149003557,92,87,TSHE,TSHE_05,6,G,,J2,"plant missing, presumed dead",FOREG_22,149,2020
149003558,83,74,PSME,PSME_15,6,S,,I3,"plant missing, presumed dead",FOREG_22,149,2020
149003559,91,78,PSME,PSME_16,6,S,,J3,"plant missing, presumed dead",FOREG_22,149,2020
149003560,95,63,PSME,PSME_17,6,S,,J4,"plant missing, presumed dead",FOREG_22,149,2020
149003561,19,80,PSME,PSME_18,6,S,,B2,"plant missing, presumed dead",FOREG_22,149,2021
149003562,11,22,PSME,PSME_19,6,S,,B8,"plant missing, presumed dead",FOREG_22,149,2021
149008924,45,35,PSME,PSME2301,2,,52,D6,TS,FOREG_22,149,2023
150003563,12,11,CHUM,37688,1,S,140,A9,,FOREG_22,150,2023
150003564,19,10,VAME,37647,1,S,385,B10,,FOREG_22,150,2023
150003565,17,30,VAME,37642,1,S,253,B7,,FOREG_22,150,2023
150003566,19,29,VAME,37657,1,S,355,C6,,FOREG_22,150,2023
150003567,22,31,VAME,37668,1,S,492,C7,,FOREG_22,150,2023
150003568,36,36,CHUM,37633,9,S,,D7,,FOREG_22,150,2022
150003569,34,41,VAME,37659,1,S,162,D5,,FOREG_22,150,2023
150003570,35,63,VAME,37650,1,S,267,D3,,FOREG_22,150,2023
150003571,31,89,CHUM,37643,1,S,90,D1,,FOREG_22,150,2023
150003572,91,97,CHUM,37664,1,S,143,J1,,FOREG_22,150,2023
150003573,95,99,CHUM,37700,1,S,250,J1,,FOREG_22,150,2023
150003574,18,32,CHUM,37606,1,S,116,B7,,FOREG_22,150,2023
150003575,23,38,PSME,PSME_01,6,S,,C7,"plant missing, presumed dead",FOREG_22,150,2020
150003576,44,29,ABAM,ABUNK_01,6,M,,E8,"plant missing, presumed dead",FOREG_22,150,2020
150003577,44,72,PSME,PSME_02,6,S,,E3,"plant missing, presumed dead",FOREG_22,150,2020
150003578,95,33,CHUM,37644,6,S,,J7,,FOREG_22,150,2022
150003579,45,61,PSME,PSME_03,6,S,,E4,"plant missing, presumed dead",FOREG_22,150,2020
150003580,73,12,ORSE,12863,6,S,,H9,,FOREG_22,150,2023
150003581,56,21,ORSE,12865,1,S,141,F7,ODD,FOREG_22,150,2023
150003582,45,3,ORSE,ORSE_1,6,S,,E10,"plant missing, presumed dead",FOREG_22,150,2022
150003583,25,55,VAME,10270,1,S,143,C4,,FOREG_22,150,2023
151003584,68,88,PSME,PSME_1,6,S,,G2,"plant missing, presumed dead",FOREG_22,151,2022
152003585,59,21,VAME,37696,1,S,214,F8,Multistem,FOREG_22,152,2023
152003586,61,27,VAME,37646,6,S,,G8,,FOREG_22,152,2022
152003587,4,2,TSHE,TSHE_01,6,G,,A10,"plant missing, presumed dead",FOREG_22,152,2020
152003588,1,12,TSHE,TSHE_02,6,G,,A9,"plant missing, presumed dead",FOREG_22,152,2020
152003589,11,18,TSHE,TSHE_03,6,G,,B9,"plant missing, presumed dead",FOREG_22,152,2020
152003590,12,35,TSHE,TSHE_04,6,G,,B7,"plant missing, presumed dead",FOREG_22,152,2020
152003591,13,40,TSHE,TSHE_05,6,G,,B6,"plant missing, presumed dead",FOREG_22,152,2020
152003592,31,9,TSHE,TSHE_06,6,G,,D10,"plant missing, presumed dead",FOREG_22,152,2020
152003593,35,7,TSHE,TSHE_07,6,G,,D10,"plant missing, presumed dead",FOREG_22,152,2020
152003594,41,11,TSHE,TSHE_08,6,G,,E9,"plant missing, presumed dead",FOREG_22,152,2020
152003595,32,22,TSHE,TSHE_09,6,G,,D8,"plant missing, presumed dead",FOREG_22,152,2021
152003596,31,24,TSHE,TSHE_10,6,G,,D8,"plant missing, presumed dead",FOREG_22,152,2020
152003597,32,26,TSHE,TSHE_11,6,G,,D8,"plant missing, presumed dead",FOREG_22,152,2020
152003598,30,30,TSHE,TSHE_12,6,G,,D7,"plant missing, presumed dead",FOREG_22,152,2020
152003599,27,46,TSHE,TSHE_13,6,G,,C6,"plant missing, presumed dead",FOREG_22,152,2020
152003600,38,39,TSHE,TSHE_14,6,G,,D7,"plant missing, presumed dead",FOREG_22,152,2020
152003601,35,36,TSHE,TSHE_15,6,G,,D7,"plant missing, presumed dead",FOREG_22,152,2020
152003602,52,6,TSHE,TSHE_16,6,G,,F10,"plant missing, presumed dead",FOREG_22,152,2020
152003603,59,13,TSHE,TSHE_17,6,G,,F9,"plant missing, presumed dead",FOREG_22,152,2020
152003604,63,41,TSHE,TSHE_18,6,G,,G6,"plant missing, presumed dead",FOREG_22,152,2020
152003605,70,51,TSHE,TSHE_19,6,G,,H5,"plant missing, presumed dead",FOREG_22,152,2020
152003606,72,39,TSHE,TSHE_20,6,G,,H7,"plant missing, presumed dead",FOREG_22,152,2020
152003607,75,38,TSHE,TSHE_21,6,G,,H7,"plant missing, presumed dead",FOREG_22,152,2020
152003608,77,38,TSHE,TSHE_22,6,G,,H7,"plant missing, presumed dead",FOREG_22,152,2020
152003609,80,36,TSHE,TSHE_23,6,G,,I7,"plant missing, presumed dead",FOREG_22,152,2020
152003610,73,3,TSHE,TSHE_24,6,G,,H10,"plant missing, presumed dead",FOREG_22,152,2020
152003611,71,4,TSHE,TSHE_25,6,G,,H10,"plant missing, presumed dead",FOREG_22,152,2020
152003612,77,6,TSHE,TSHE_26,6,G,,H10,"plant missing, presumed dead",FOREG_22,152,2020
152003613,82,12,TSHE,TSHE_27,6,G,,I9,"plant missing, presumed dead",FOREG_22,152,2020
152003614,97,18,TSHE,TSHE_28,6,G,,J9,"plant missing, presumed dead",FOREG_22,152,2020
152003615,93,26,TSHE,TSHE_29,6,G,,J8,"plant missing, presumed dead",FOREG_22,152,2020
152003616,95,31,TSHE,TSHE_30,6,G,,J7,"plant missing, presumed dead",FOREG_22,152,2020
152003617,97,32,TSHE,TSHE_31,6,G,,J7,"plant missing, presumed dead",FOREG_22,152,2020
152003618,53,60,TSHE,TSHE_32,6,G,,F4,"plant missing, presumed dead",FOREG_22,152,2020
152003619,40,69,TSHE,TSHE_33,6,G,,F4,"plant missing, presumed dead",FOREG_22,152,2020
152003620,41,68,TSHE,TSHE_34,6,G,,F4,"plant missing, presumed dead",FOREG_22,152,2020
152003621,45,74,TSHE,TSHE_36,6,G,,E3,"plant missing, presumed dead",FOREG_22,152,2020
152003622,44,73,TSHE,TSHE_36,6,G,,E3,"plant missing, presumed dead",FOREG_22,152,2020
152003623,46,73,TSHE,TSHE_37,6,G,,E3,"plant missing, presumed dead",FOREG_22,152,2020
152003624,50,72,TSHE,TSHE_38,6,G,,F3,"plant missing, presumed dead",FOREG_22,152,2020
152003625,81,71,TSME,TSHE_39,6,G,,I3,"plant missing, presumed dead",FOREG_22,152,2020
152003626,79,70,TSHE,TSHE_40,6,G,,H3,"plant missing, presumed dead",FOREG_22,152,2020
152003627,89,90,TSHE,TSHE_41,6,G,,I1,"plant missing, presumed dead",FOREG_22,152,2020
152003628,88,92,TSHE,TSHE_42,6,G,,I1,"plant missing, presumed dead",FOREG_22,152,2020
152003629,82,91,TSHE,45090,7,S,,I1,,FOREG_22,152,2021
152003630,77,90,TSHE,TSHE_44,6,G,,H1,"plant missing, presumed dead",FOREG_22,152,2021
152003631,84,84,TSHE,TSHE_45,6,G,,I2,"plant missing, presumed dead",FOREG_22,152,2020
152003632,56,83,TSHE,TSHE_46,6,G,,F2,"plant missing, presumed dead",FOREG_22,152,2020
152003633,97,68,TSHE,TSHE_47,6,G,,J4,"plant missing, presumed dead",FOREG_22,152,2020
152003634,57,81,TSHE,TSHE_48,6,G,,F2,"plant missing, presumed dead",FOREG_22,152,2020
152003635,31,71,TSHE,45100,7,S,,D3,,FOREG_22,152,2021
152003636,48,83,TSHE,TSHE_50,6,G,,E2,"plant missing, presumed dead",FOREG_22,152,2020
152003637,48,96,TSHE,TSHE_51,6,G,,E1,"plant missing, presumed dead",FOREG_22,152,2020
152003638,31,90,TSHE,TSHE_52,6,G,,D1,"plant missing, presumed dead",FOREG_22,152,2020
152003639,24,78,TSHE,TSHE_53,6,G,,C3,"plant missing, presumed dead",FOREG_22,152,2020
152003640,55,98,VAME,37640,1,S,550,F1,,FOREG_22,152,2023
152003641,54,97,VAME,37673,6,S,,F1,OBVIOUS MULTISTEM WITH 37640,FOREG_22,152,2020
152003642,49,84,VAME,37663,1,S,296,F2,,FOREG_22,152,2023
152003643,65,69,VAME,37639,6,S,,G4,,FOREG_22,152,2020
152003644,97,92,ABAM,ABUNK_01,6,M,,J1,"plant missing, presumed dead",FOREG_22,152,2020
152003645,79,79,PSME,PSME_01,6,S,,H3,"plant missing, presumed dead",FOREG_22,152,2020
152003646,49,57,PSME,PSME_02,6,S,,E5,"plant missing, presumed dead",FOREG_22,152,2020
152003647,35,66,PSME,PSME_03,6,S,,D4,"plant missing, presumed dead",FOREG_22,152,2020
152003648,55,80,PSME,PSME_04,6,S,,F2,"plant missing, presumed dead",FOREG_22,152,2020
152003649,24,80,PSME,PSME_05,6,S,,C2,"plant missing, presumed dead",FOREG_22,152,2020
152003650,5,71,PSME,PSME_06,6,S,,A3,"plant missing, presumed dead",FOREG_22,152,2020
152003651,74,45,PSME,PSME_07,6,S,,H6,"plant missing, presumed dead",FOREG_22,152,2020
152003652,44,65,PSME,PSME_08,6,S,,E4,"plant missing, presumed dead",FOREG_22,152,2020
152003653,44,67,PSME,PSME_09,6,S,,E4,"plant missing, presumed dead",FOREG_22,152,2020
152003654,15,51,PSME,PSME_10,6,S,,B5,"plant missing, presumed dead",FOREG_22,152,2020
152003655,16,49,PSME,PSME_11,6,S,,B6,"plant missing, presumed dead",FOREG_22,152,2020
152003656,31,31,PSME,PSME_12,6,S,,D7,"plant missing, presumed dead",FOREG_22,152,2020
152003657,29,21,PSME,PSME_13,6,S,,C8,"plant missing, presumed dead",FOREG_22,152,2020
152003658,30,21,PSME,PSME_14,6,S,,D8,"plant missing, presumed dead",FOREG_22,152,2020
152003659,32,21,PSME,PSME_15,6,S,,D8,"plant missing, presumed dead",FOREG_22,152,2020
152003660,8,21,PSME,PSME_16,6,S,,A8,"plant missing, presumed dead",FOREG_22,152,2020
152003661,49,15,PSME,PSME_17,6,S,,E9,"plant missing, presumed dead",FOREG_22,152,2020
152003662,55,22,PSME,PSME_18,6,S,,F8,"plant missing, presumed dead",FOREG_22,152,2020
152003663,99,20,PSME,PSME_19,6,S,,J8,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003664,72,27,PSME,PSME_20,6,S,,H8,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003665,60,3,PSME,PSME_21,6,S,,G10,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003666,57,10,PSME,PSME_22,6,S,,F9,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003667,49,23,PSME,PSME_23,6,S,,E8,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003668,50,51,PSME,PSME_24,6,S,,F5,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003669,78,80,PSME,PSME_25,6,S,,H2,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003670,64,68,ABAM,ABAM_1,6,S,,G4,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003671,30,71,ABAM,ABAM_2,6,S,,D3,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003672,96,23,TSHE,TSHE_54,6,S,,J8,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003673,17,1,TSHE,TSHE_55,6,S,,B10,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003674,4,29,TSHE,TSHE_56,6,S,,A8,"no entry in 2023, assumed dead",FOREG_22,152,2023
152003675,27,93,PSME,PSME_26,6,S,,C1,"no entry in 2023, assumed dead",FOREG_22,152,2023
153003676,65,9,VAME,37667,1,S,220,G10,,FOREG_22,153,2023
153003677,44,7,VAME,37693,1,S,621,E9,Growing along ground ,FOREG_22,153,2023
153003678,38,11,VAME,37695,1,S,775,D9,,FOREG_22,153,2023
153003679,35,32,VAME,37624,1,S,192,D7,,FOREG_22,153,2023
153003680,23,50,VAME,37616,1,S,410,B5,,FOREG_22,153,2023
153003681,45,40,VAME,37661,1,S,456,E6,Missed last year; CJD: UPDATED NEW TO ALIVE,FOREG_22,153,2023
153003682,37,49,VAME,37681,9,S,,D6,,FOREG_22,153,2022
153003683,8,86,VAME,37635,1,S,526,B2,,FOREG_22,153,2023
153003684,15,80,VAME,11129,1,S,273,B2,"FIELD: Old tag 37691, CJD: Connected to 2022 record 37691, status updated from NEW to ALIVE",FOREG_22,153,2023
153003685,12,82,VAME,37671,1,S,219,B2,,FOREG_22,153,2023
153003686,42,61,VAME,37649,9,S,,E4,,FOREG_22,153,2023
153003687,46,58,VAME,37634,1,S,391,E5,,FOREG_22,153,2023
153003688,21,98,VAME,37684,9,S,,C1,,FOREG_22,153,2022
153003689,79,76,ABAM,37690,1,S,418,H3,,FOREG_22,153,2023
153003690,77,72,VAME,37612,6,S,,H3,,FOREG_22,153,2021
153003691,79,70,VAME,37676,6,S,,H3,,FOREG_22,153,2021
153003692,76,69,VAME,37628,1,S,92,H4,,FOREG_22,153,2023
153003693,44,90,VAME,VAME_01,6,S,,E1,"plant missing, presumed dead",FOREG_22,153,2021
153003694,38,89,VAME,VAME_02,6,S,,D2,"plant missing, presumed dead",FOREG_22,153,2021
153003695,31,90,VAME,VAME_03,6,S,,D1,"plant missing, presumed dead",FOREG_22,153,2021
153003696,99,95,TSHE,45115,6,S,,J1,,FOREG_22,153,2021
153003697,96,90,TSHE,TSHE_02,6,G,,J1,"plant missing, presumed dead",FOREG_22,153,2021
153003698,88,91,TSHE,TSHE_03,6,G,,I1,"plant missing, presumed dead",FOREG_22,153,2021
153003699,84,89,TSHE,48308,6,S,,I1,,FOREG_22,153,2022
153003700,81,88,TSHE,TSHE_05,6,G,,I2,"plant missing, presumed dead",FOREG_22,153,2021
153003701,81,97,TSHE,TSHE_06,6,G,,I1,"plant missing, presumed dead",FOREG_22,153,2021
153003702,78,84,TSHE,TSHE_07,6,G,,H2,"plant missing, presumed dead",FOREG_22,153,2021
153003703,68,96,TSHE,TSHE_08,6,G,,G1,"plant missing, presumed dead",FOREG_22,153,2021
153003704,65,92,TSHE,TSHE_09,6,S,,G1,"plant missing, presumed dead",FOREG_22,153,2022
153003705,58,84,TSHE,TSHE_10,6,G,,G1,"plant missing, presumed dead",FOREG_22,153,2021
153003706,45,73,TSHE,TSHE_11,6,G,,E3,"plant missing, presumed dead",FOREG_22,153,2021
153003707,43,72,TSHE,TSHE_12,6,G,,E3,"plant missing, presumed dead",FOREG_22,153,2021
153003708,98,98,PSME,45198,6,S,,J1,,FOREG_22,153,2021
153003709,80,76,PSME,PSME_02,6,S,,I3,"plant missing, presumed dead",FOREG_22,153,2020
153003710,70,71,PSME,PSME_03,6,S,,H3,"plant missing, presumed dead",FOREG_22,153,2020
153003711,66,99,PSME,45157,9,S,,G1,TAG MISSING BUT SMALLNDEAD PSME PRESENT,FOREG_22,153,2021
153003712,94,64,PSME,PSME_05,6,S,,J4,"plant missing, presumed dead",FOREG_22,153,2021
153003713,98,44,TSHE,TSHE_13,6,G,,J6,"plant missing, presumed dead",FOREG_22,153,2020
153003714,97,52,TSHE,TSHE_14,6,G,,J5,"plant missing, presumed dead",FOREG_22,153,2020
153003715,94,56,TSHE,TSHE_15,6,G,,J5,"plant missing, presumed dead",FOREG_22,153,2020
153003716,93,57,TSHE,TSHE_16,6,G,,J5,"plant missing, presumed dead",FOREG_22,153,2020
153003717,93,58,TSHE,TSHE_17,6,G,,J5,"plant missing, presumed dead",FOREG_22,153,2020
153003718,91,61,TSHE,TSHE_18,6,G,,J4,"plant missing, presumed dead",FOREG_22,153,2021
153003719,89,60,TSHE,TSHE_19,6,G,,I4,"plant missing, presumed dead",FOREG_22,153,2021
153003720,81,60,TSHE,TSHE_20,6,G,,I4,"plant missing, presumed dead",FOREG_22,153,2021
153003721,81,61,TSME,TSHE_21,6,G,,H4,"plant missing, presumed dead",FOREG_22,153,2020
153003722,76,59,TSHE,TSHE_22,6,G,,H5,"plant missing, presumed dead",FOREG_22,153,2020
153003723,86,67,TSHE,TSHE_23,6,G,,I4,"plant missing, presumed dead",FOREG_22,153,2020
153003724,88,69,TSHE,TSHE_24,6,G,,I4,"plant missing, presumed dead",FOREG_22,153,2020
153003725,88,70,TSHE,TSHE_25,6,G,,I3,"plant missing, presumed dead",FOREG_22,153,2020
153003726,97,75,TSHE,TSHE_26,6,G,,J3,"plant missing, presumed dead",FOREG_22,153,2020
153003727,22,73,VAME,37603,7,S,,C3,,FOREG_22,153,2021
153003728,28,72,TSHE,TSHE_27,6,G,,C3,"plant missing, presumed dead",FOREG_22,153,2020
153003729,19,68,TSHE,TSHE_28,6,G,,B4,"plant missing, presumed dead",FOREG_22,153,2020
153003730,6,41,TSHE,TSHE_29,6,G,,A6,"plant missing, presumed dead",FOREG_22,153,2020
153003731,9,34,TSHE,TSHE_30,6,G,,A7,"plant missing, presumed dead",FOREG_22,153,2020
153003732,9,31,TSHE,TSHE_31,6,G,,A7,"plant missing, presumed dead",FOREG_22,153,2021
153003733,44,55,TSHE,TSHE_32,6,G,,E5,"plant missing, presumed dead",FOREG_22,153,2020
153003734,43,35,TSHE,TSHE_33,6,G,,E7,"plant missing, presumed dead",FOREG_22,153,2020
153003735,47,30,TSHE,TSHE_35,6,G,,E7,"plant missing, presumed dead",FOREG_22,153,2020
153003736,46,34,TSHE,TSHE_35,6,G,,E7,"plant missing, presumed dead",FOREG_22,153,2020
153003737,45,32,TSHE,TSHE_36,6,G,,E7,"plant missing, presumed dead",FOREG_22,153,2020
153003738,49,35,TSHE,TSHE_37,6,G,,E7,"plant missing, presumed dead",FOREG_22,153,2020
153003739,1,14,TSHE,TSHE_38,6,G,,A9,"plant missing, presumed dead",FOREG_22,153,2021
153003740,2,13,TSHE,TSHE_39,6,G,,A9,"plant missing, presumed dead",FOREG_22,153,2020
153003741,29,8,TSHE,TSHE_40,6,G,,C10,"plant missing, presumed dead",FOREG_22,153,2020
153003742,30,8,TSHE,TSHE_41,6,G,,D10,"plant missing, presumed dead",FOREG_22,153,2020
153003743,32,8,TSHE,TSHE_42,6,G,,D10,"plant missing, presumed dead",FOREG_22,153,2020
153003744,45,4,TSHE,TSHE_43,6,G,,E10,"plant missing, presumed dead",FOREG_22,153,2020
153003745,58,13,TSHE,TSHE_44,6,G,,F9,"plant missing, presumed dead",FOREG_22,153,2020
153003746,54,40,TSHE,TSHE_45,6,G,,F6,"plant missing, presumed dead",FOREG_22,153,2021
153003747,69,28,TSHE,TSHE_46,6,G,,G8,"plant missing, presumed dead",FOREG_22,153,2020
153003748,65,4,TSHE,TSHE_47,6,G,,G10,"plant missing, presumed dead",FOREG_22,153,2020
153003749,95,17,TSHE,TSHE_48,6,G,,J9,"plant missing, presumed dead",FOREG_22,153,2020
153003750,98,7,TSHE,TSHE_49,6,G,,J10,"plant missing, presumed dead",FOREG_22,153,2021
153003751,98,8,TSHE,TSHE_50,6,G,,J10,"plant missing, presumed dead",FOREG_22,153,2020
153003752,80,45,TSHE,TSHE_51,6,G,,I6,"plant missing, presumed dead",FOREG_22,153,2021
153003753,77,12,PSME,PSME_06,6,S,,H9,"plant missing, presumed dead",FOREG_22,153,2020
153003754,62,39,PSME,PSME_07,6,S,,G7,"plant missing, presumed dead",FOREG_22,153,2021
153003755,42,9,PSME,PSME_08,6,S,,E10,"plant missing, presumed dead",FOREG_22,153,2020
153003756,22,16,PSME,PSME_09,6,S,,C9,"plant missing, presumed dead",FOREG_22,153,2020
153003757,8,8,ABAM,45191,7,S,,A10,,FOREG_22,153,2021
153003758,30,49,PSME,PSME_10,6,S,,D6,"plant missing, presumed dead",FOREG_22,153,2020
153003759,45,95,PSME,45139,6,S,,E1,,FOREG_22,153,2022
153003760,65,34,TSHE,TSHE_52,6,G,,F6,"plant missing, presumed dead",FOREG_22,153,2021
153003761,70,50,ABAM,ABAM2301,1,S,68,G5,"TS, Same as ABAM1 last year, CJD: tagged 2023, status changed from NEW to ALIVE",FOREG_22,153,2023
153003762,73,43,PSME,PSME_11,6,S,,H6,"no entry in 2023, assumed dead",FOREG_22,153,2023
153003763,78,49,ABAM,ABIES_1,6,G,,H6,"no entry in 2023, assumed dead",FOREG_22,153,2023
153008672,20,90,VAME,11167,2,,156,C1,,FOREG_22,153,2023
153008675,25,80,VAME,11104,2,,127,C3,"CJD: TAG LISTED AS 1104, LIKELY 11104 BASED ON SURROUNDING TAGS. TAG UPDATED (VERIFY 2024)",FOREG_22,153,2023
153008676,45,60,VAME,11119,2,,811,E4,"FIELD: Somehow missed previous year, CJD: No matching seedling in 2022 dataset, leaving as NEW for now. Verify abnormal height 2024",FOREG_22,153,2023
154003764,76,12,CHME,37694,9,S,,H9,,FOREG_22,154,2022
154003765,78,14,CHME,37641,9,S,,H9,,FOREG_22,154,2022
154003766,76,30,CHME,37686,1,S,114,H8,,FOREG_22,154,2023
154003767,68,8,CHME,CHME_01,6,S,,G10,"plant missing, presumed dead",FOREG_22,154,2020
154003768,35,44,PSME,PSME_1,6,S,,D6,"no entry in 2023, assumed dead",FOREG_22,154,2023
154003769,15,12,PSME,PSME_2,6,S,,B9,"no entry in 2023, assumed dead",FOREG_22,154,2023
154003770,30,18,PSME,PSME_3,6,S,,D9,"no entry in 2023, assumed dead",FOREG_22,154,2023
154003771,76,75,PSME,PSME_4,6,S,,H3,"no entry in 2023, assumed dead",FOREG_22,154,2023
154003772,96,45,PSME,PSME_5,6,S,,J4,"no entry in 2023, assumed dead",FOREG_22,154,2023
154003773,95,91,PSME,PSME_6,6,S,,J1,"no entry in 2023, assumed dead",FOREG_22,154,2023
154008567,90,10,CHME,CHME2301,2,,30,J9,TS,FOREG_22,154,2023
155003774,26,0,PSME,PSME_01,6,S,,C10,"plant missing, presumed dead",FOREG_22,155,2020
155003775,60,2,PSME,PSME_02,6,S,,G10,"plant missing, presumed dead",FOREG_22,155,2020
155003776,85,41,PSME,PSME_03,6,S,,I6,"plant missing, presumed dead",FOREG_22,155,2020
155003777,21,51,PSME,PSME_04,6,S,,C5,"plant missing, presumed dead",FOREG_22,155,2020
